0,1,2,3,4,5,6,7
14002,117027985,1,2100075955327109001,121.58083,39.2164,PICKUP,1582948320
14003,117027985,1,2100075955327109001,121.58083,39.2164,DELIVERY,1582948844
14004,117027985,1,2100075959476520194,121.58083,39.2164,PICKUP,1582948962
14005,117027985,1,2100075959476520194,121.58083,39.2164,DELIVERY,1582949701
14006,117027985,1,2100075963974190313,121.58083,39.2164,PICKUP,1582951620
14007,117027985,1,2100075960815420649,121.58083,39.2164,PICKUP,1582951623
14008,117027985,1,2100075960815420649,121.58083,39.2164,DELIVERY,1582952094
14009,117027985,1,2100075963974190313,121.58083,39.2164,DELIVERY,1582952630
14010,117027985,2,2100075970926577538,121.58120500000001,39.211471,PICKUP,1582956175
14011,117027985,2,2100075970945844679,121.58120500000001,39.211471,PICKUP,1582955967
14012,117027985,2,2100075970945844679,121.58120500000001,39.211471,DELIVERY,1582956423
14013,117027985,2,2100075970926577538,121.58120500000001,39.211471,DELIVERY,1582956458
14014,117027985,2,2100075975678920256,121.58120500000001,39.211471,PICKUP,1582956570
14015,117027985,2,2100075975678920256,121.58120500000001,39.211471,DELIVERY,1582957033
14016,117027985,3,2100075980594972445,121.569426,39.199116,PICKUP,1582961409
14017,117027985,3,2100075985098409757,121.569426,39.199116,PICKUP,1582965061
14018,117027985,3,2100075980685805341,121.569426,39.199116,PICKUP,1582965062
14019,117027985,3,2100075981993445149,121.569426,39.199116,PICKUP,1582965062
14020,117027985,3,2100075980376704797,121.569426,39.199116,PICKUP,1582965062
14021,117027985,3,2100075980594972445,121.569426,39.199116,DELIVERY,1582966069
14022,117027985,3,2100075981993445149,121.569426,39.199116,DELIVERY,1582966107
14023,117027985,3,2100075985098409757,121.569426,39.199116,DELIVERY,1582966080
14024,117027985,3,2100075980376704797,121.569426,39.199116,DELIVERY,1582966301
14025,117027985,3,2100075980685805341,121.569426,39.199116,DELIVERY,1582966702
14026,117027985,3,2100075989914649711,121.569426,39.199116,PICKUP,1582966819
14027,117027985,3,2100075989914649711,121.569426,39.199116,DELIVERY,1582967844
14028,117027985,4,2100075994092472097,121.550605,39.209886,PICKUP,1582969752
14029,117027985,4,2100075994092472097,121.550605,39.209886,DELIVERY,1582969924
14030,117027985,4,2100075998315874183,121.550605,39.209886,PICKUP,1582970557
14031,117027985,4,2100075996786787647,121.550605,39.209886,PICKUP,1582970590
14032,117027985,4,2100075996137817407,121.550605,39.209886,PICKUP,1582970590
14033,117027985,4,2100075998315874183,121.550605,39.209886,DELIVERY,1582970768
14034,117027985,4,2100075996137817407,121.550605,39.209886,DELIVERY,1582971145
14035,117027985,4,2100075996786787647,121.550605,39.209886,DELIVERY,1582972081
14036,117027985,4,2100076000142656551,121.550605,39.209886,PICKUP,1582972232
14037,117027985,4,2100076000133088942,121.550605,39.209886,PICKUP,1582972338
14038,117027985,4,2100076000142656551,121.550605,39.209886,DELIVERY,1582973356
14039,117027985,4,2100076000133088942,121.550605,39.209886,DELIVERY,1582973479
14040,117027985,5,2100076007952286832,121.59275,39.204685999999995,PICKUP,1582976352
14041,117027985,5,2100076008094729496,121.59275,39.204685999999995,PICKUP,1582976575
14042,117027985,5,2100076007952286832,121.59275,39.204685999999995,DELIVERY,1582977427
14043,117027985,5,2100076008094729496,121.59275,39.204685999999995,DELIVERY,1582977429
14044,117028241,0,2100075973440079825,121.307429,39.13098400000001,PICKUP,1582956305
14045,117028241,0,2100075973440079825,121.307429,39.13098400000001,DELIVERY,1582955925
14046,117028241,0,2100075972973234129,121.307429,39.13098400000001,PICKUP,1582956078
14047,117028241,0,2100075974472533497,121.307429,39.13098400000001,PICKUP,1582957054
14048,117028241,0,2100075974472533497,121.307429,39.13098400000001,DELIVERY,1582957219
14049,117028241,0,2100075972973234129,121.307429,39.13098400000001,DELIVERY,1582957221
14050,117028241,2,2100075992006789073,121.310902,39.142891,PICKUP,1582968394
14051,117028241,2,2100075992006789073,121.310902,39.142891,DELIVERY,1582968667
14052,117028241,2,2100075993556420497,121.310902,39.142891,PICKUP,1582969085
14053,117028241,2,2100075993556420497,121.310902,39.142891,DELIVERY,1582969320
14054,117028241,2,2100075994629048273,121.310902,39.142891,PICKUP,1582969848
14055,117028241,2,2100075994652608401,121.310902,39.142891,PICKUP,1582970063
14056,117028241,2,2100075994652608401,121.310902,39.142891,DELIVERY,1582970548
14057,117028241,2,2100076000262817619,121.310902,39.142891,PICKUP,1582970651
14058,117028241,2,2100075994629048273,121.310902,39.142891,DELIVERY,1582970795
14059,117028241,2,2100076000262817619,121.310902,39.142891,DELIVERY,1582970889
14060,117028241,2,2100076000944293849,121.310902,39.142891,PICKUP,1582971079
14061,117028241,2,2100076000944293849,121.310902,39.142891,DELIVERY,1582971225
14062,117028241,2,2100076001463207104,121.310902,39.142891,PICKUP,1582971513
14063,117028241,2,2100076001327318993,121.310902,39.142891,PICKUP,1582972903
14064,117028241,2,2100076002070628305,121.310902,39.142891,PICKUP,1582972903
14065,117028241,2,2100076001327318993,121.310902,39.142891,DELIVERY,1582973239
14066,117028241,2,2100076001463207104,121.310902,39.142891,DELIVERY,1582973351
14067,117028241,2,2100076002070628305,121.310902,39.142891,DELIVERY,1582973437
14068,117028241,2,2100076006162106167,121.310902,39.142891,PICKUP,1582973561
14069,117028241,2,2100076006162106167,121.310902,39.142891,DELIVERY,1582974702
14070,117028241,2,2100076004477175697,121.310902,39.142891,PICKUP,1582974834
14071,117028241,2,2100076004477175697,121.310902,39.142891,DELIVERY,1582975625
14072,117031713,0,2100075950536001315,121.526349,39.270425,PICKUP,1582948017
14073,117031713,0,2100075950536001315,121.526349,39.270425,DELIVERY,1582948085
14074,117031713,0,2100075950078428393,121.526349,39.270425,PICKUP,1582948588
14075,117031713,0,2100075956699137147,121.526349,39.270425,PICKUP,1582948700
14076,117031713,0,2100075955577489050,121.526349,39.270425,PICKUP,1582948755
14077,117031713,0,2100075955878987077,121.526349,39.270425,PICKUP,1582948630
14078,117031713,0,2100075955452216365,121.526349,39.270425,PICKUP,1582948635
14079,117031713,0,2100075955748439615,121.526349,39.270425,PICKUP,1582948663
14080,117031713,0,2100075955452216365,121.526349,39.270425,DELIVERY,1582949035
14081,117031713,0,2100075955748439615,121.526349,39.270425,DELIVERY,1582949122
14082,117031713,0,2100075950078428393,121.526349,39.270425,DELIVERY,1582949313
14083,117031713,0,2100075956699137147,121.526349,39.270425,DELIVERY,1582949388
14084,117031713,0,2100075955577489050,121.526349,39.270425,DELIVERY,1582949388
14085,117031713,0,2100075955878987077,121.526349,39.270425,DELIVERY,1582949704
14086,117031713,2,2100075968526058729,121.53220800000001,39.270949,PICKUP,1582953604
14087,117031713,2,2100075967321966155,121.53220800000001,39.270949,PICKUP,1582953158
14088,117031713,2,2100075967321966155,121.53220800000001,39.270949,DELIVERY,1582953496
14089,117031713,2,2100075968526058729,121.53220800000001,39.270949,DELIVERY,1582954191
14090,117034905,0,2100075952653502418,121.533763,39.068431,PICKUP,1582947266
14091,117034905,0,2100075953869850578,121.533763,39.068431,PICKUP,1582947266
14092,117034905,0,2100075953231988690,121.533763,39.068431,PICKUP,1582947270
14093,117034905,0,2100075953869850578,121.533763,39.068431,DELIVERY,1582947526
14094,117034905,0,2100075953231988690,121.533763,39.068431,DELIVERY,1582947769
14095,117034905,0,2100075952653502418,121.533763,39.068431,DELIVERY,1582947901
14096,117034905,1,2100075959101228906,121.542201,39.063843,PICKUP,1582949506
14097,117034905,1,2100075957228963794,121.542201,39.063843,PICKUP,1582949287
14098,117034905,1,2100075959784998866,121.542201,39.063843,PICKUP,1582949287
14099,117034905,1,2100075959101228906,121.542201,39.063843,DELIVERY,1582949604
14100,117034905,1,2100075959784998866,121.542201,39.063843,DELIVERY,1582950003
14101,117034905,1,2100075957228963794,121.542201,39.063843,DELIVERY,1582950367
14102,117034905,2,2100075967528044250,121.535559,39.059257,PICKUP,1582954167
14103,117034905,2,2100075967528044250,121.535559,39.059257,DELIVERY,1582953067
14104,117034905,2,2100075969862600410,121.535559,39.059257,PICKUP,1582953267
14105,117034905,2,2100075969862600410,121.535559,39.059257,DELIVERY,1582953552
14106,117034905,2,2100075967928665126,121.535559,39.059257,PICKUP,1582954212
14107,117034905,2,2100075968488178726,121.535559,39.059257,PICKUP,1582954212
14108,117034905,2,2100075967928665126,121.535559,39.059257,DELIVERY,1582954500
14109,117034905,2,2100075968488178726,121.535559,39.059257,DELIVERY,1582954775
14110,117034905,2,2100075971099363034,121.535559,39.059257,PICKUP,1582955516
14111,117034905,2,2100075971099363034,121.535559,39.059257,DELIVERY,1582955701
14112,117034905,2,2100075973513479206,121.535559,39.059257,PICKUP,1582957025
14113,117034905,2,2100075973513479206,121.535559,39.059257,DELIVERY,1582957253
14114,117040001,0,2100075943181911834,121.271666,39.15147,PICKUP,1582943468
14115,117040001,0,2100075943181911834,121.271666,39.15147,DELIVERY,1582943993
14116,117040001,0,2100075942868289306,121.271666,39.15147,PICKUP,1582943574
14117,117040001,0,2100075942868289306,121.271666,39.15147,DELIVERY,1582944429
14118,117040001,0,2100075946340550426,121.271666,39.15147,PICKUP,1582944638
14119,117040001,0,2100075946340550426,121.271666,39.15147,DELIVERY,1582944747
14120,117040001,0,2100075947356849946,121.271666,39.15147,PICKUP,1582944946
14121,117040001,0,2100075947356849946,121.271666,39.15147,DELIVERY,1582945471
14122,117040001,0,2100075950204520218,121.271666,39.15147,PICKUP,1582945685
14123,117040001,0,2100075950204520218,121.271666,39.15147,DELIVERY,1582945944
14124,117040001,0,2100075948722816794,121.271666,39.15147,PICKUP,1582946288
14125,117040001,0,2100075949881362202,121.271666,39.15147,PICKUP,1582946288
14126,117040001,0,2100075948722816794,121.271666,39.15147,DELIVERY,1582946485
14127,117040001,0,2100075949881362202,121.271666,39.15147,DELIVERY,1582946749
14128,117040001,0,2100075953731929882,121.271666,39.15147,PICKUP,1582946906
14129,117040001,0,2100075953731929882,121.271666,39.15147,DELIVERY,1582947477
14130,117040001,1,2100075958381971226,121.271519,39.148461,PICKUP,1582949346
14131,117040001,1,2100075958028142362,121.271519,39.148461,PICKUP,1582948721
14132,117040001,1,2100075958381971226,121.271519,39.148461,DELIVERY,1582948886
14133,117040001,1,2100075958028142362,121.271519,39.148461,DELIVERY,1582949263
14134,117040001,1,2100075959633184538,121.271519,39.148461,PICKUP,1582949667
14135,117040001,1,2100075958691792666,121.271519,39.148461,PICKUP,1582949674
14136,117040001,1,2100075958691792666,121.271519,39.148461,DELIVERY,1582950031
14137,117040001,1,2100075959633184538,121.271519,39.148461,DELIVERY,1582950349
14138,117040001,1,2100075963611186961,121.271519,39.148461,PICKUP,1582950812
14139,117040001,1,2100075962113689361,121.271519,39.148461,PICKUP,1582950747
14140,117040001,1,2100075963611186961,121.271519,39.148461,DELIVERY,1582950871
14141,117040001,1,2100075962113689361,121.271519,39.148461,DELIVERY,1582951213
14142,117040001,3,2100075972579100442,121.277152,39.147647,PICKUP,1582955714
14143,117040001,3,2100075973114201882,121.277152,39.147647,PICKUP,1582955716
14144,117040001,3,2100075972579100442,121.277152,39.147647,DELIVERY,1582956065
14145,117040001,3,2100075973114201882,121.277152,39.147647,DELIVERY,1582956546
14146,117040001,4,2100075976721008410,121.279105,39.144145,PICKUP,1582958772
14147,117040001,4,2100075976721008410,121.279105,39.144145,DELIVERY,1582959121
14148,117040001,4,2100075952329951002,121.279105,39.144145,PICKUP,1582959472
14149,117040001,4,2100075952329951002,121.279105,39.144145,DELIVERY,1582959992
14150,117040001,5,2100075985454728592,121.277165,39.14768400000001,PICKUP,1582964995
14151,117040001,5,2100075986639029648,121.277165,39.14768400000001,PICKUP,1582964996
14152,117040001,5,2100075986639029648,121.277165,39.14768400000001,DELIVERY,1582965589
14153,117040001,5,2100075985454728592,121.277165,39.14768400000001,DELIVERY,1582965958
14154,117040001,5,2100075989889287962,121.277165,39.14768400000001,PICKUP,1582966801
14155,117040001,5,2100075989762377498,121.277165,39.14768400000001,PICKUP,1582966801
14156,117040001,5,2100075989889287962,121.277165,39.14768400000001,DELIVERY,1582967025
14157,117040001,5,2100075989762377498,121.277165,39.14768400000001,DELIVERY,1582967667
14158,117040001,5,2100075991957047066,121.277165,39.14768400000001,PICKUP,1582968053
14159,117040001,5,2100075991957047066,121.277165,39.14768400000001,DELIVERY,1582968195
14160,117040001,6,2100075997113943834,121.271179,39.148671,PICKUP,1582970138
14161,117040001,6,2100075997113943834,121.271179,39.148671,DELIVERY,1582970281
14162,117040001,6,2100075997335783194,121.271179,39.148671,PICKUP,1582970489
14163,117040001,6,2100075996140734234,121.271179,39.148671,PICKUP,1582970489
14164,117040001,6,2100075997755574042,121.271179,39.148671,PICKUP,1582970492
14165,117040001,6,2100075996078245658,121.271179,39.148671,PICKUP,1582970493
14166,117040001,6,2100075997755574042,121.271179,39.148671,DELIVERY,1582970802
14167,117040001,6,2100075996140734234,121.271179,39.148671,DELIVERY,1582970877
14168,117040001,6,2100075997335783194,121.271179,39.148671,DELIVERY,1582971371
14169,117040001,6,2100075996078245658,121.271179,39.148671,DELIVERY,1582971650
14170,117040001,6,2100075998587160346,121.271179,39.148671,PICKUP,1582972038
14171,117040001,6,2100075998587160346,121.271179,39.148671,DELIVERY,1582972128
14172,117040001,6,2100076001102071578,121.271179,39.148671,PICKUP,1582973585
14173,117040001,6,2100076001102071578,121.271179,39.148671,DELIVERY,1582973854
14174,117040001,6,2100076003403990810,121.271179,39.148671,PICKUP,1582974110
14175,117040001,6,2100076003403990810,121.271179,39.148671,DELIVERY,1582974450
14176,117040001,6,2100076006174164762,121.271179,39.148671,PICKUP,1582974641
14177,117040001,6,2100076006174164762,121.271179,39.148671,DELIVERY,1582974808
14178,117040001,6,2100076005341464346,121.271179,39.148671,PICKUP,1582975145
14179,117040001,6,2100076005341464346,121.271179,39.148671,DELIVERY,1582975369
14180,117040001,7,2100076009214838554,121.271224,39.148674,PICKUP,1582977271
14181,117040001,7,2100076007361971994,121.271224,39.148674,PICKUP,1582977119
14182,117040001,7,2100076009214838554,121.271224,39.148674,DELIVERY,1582977461
14183,117040001,7,2100076007361971994,121.271224,39.148674,DELIVERY,1582977709
14184,117040001,7,2100076011086382874,121.271224,39.148674,PICKUP,1582978540
14185,117040001,7,2100076011086382874,121.271224,39.148674,DELIVERY,1582978721
14186,117040001,7,2100076009978922778,121.271224,39.148674,PICKUP,1582978839
14187,117040001,7,2100076009372485402,121.271224,39.148674,PICKUP,1582978841
14188,117040001,7,2100076009372485402,121.271224,39.148674,DELIVERY,1582979143
14189,117040001,7,2100076009978922778,121.271224,39.148674,DELIVERY,1582979370
14190,117042817,0,2100075942955058182,121.202322,39.162572,PICKUP,1582940857
14191,117042817,0,2100075943543571537,121.202322,39.162572,PICKUP,1582941063
14192,117042817,0,2100075942955058182,121.202322,39.162572,DELIVERY,1582941312
14193,117042817,0,2100075943543571537,121.202322,39.162572,DELIVERY,1582941552
14194,117042817,0,2100075944256505565,121.202322,39.162572,PICKUP,1582941851
14195,117042817,0,2100075944256505565,121.202322,39.162572,DELIVERY,1582942343
14196,117042817,1,2100075951551906919,121.22578999999999,39.152813,PICKUP,1582946656
14197,117042817,1,2100075951551906919,121.22578999999999,39.152813,DELIVERY,1582947244
14198,117042817,1,2100075955812861009,121.22578999999999,39.152813,PICKUP,1582947353
14199,117042817,1,2100075955812861009,121.22578999999999,39.152813,DELIVERY,1582948199
14200,117042817,1,2100075956603388934,121.22578999999999,39.152813,PICKUP,1582948209
14201,117042817,1,2100075956603388934,121.22578999999999,39.152813,DELIVERY,1582948873
14202,117042817,1,2100075959678371521,121.22578999999999,39.152813,PICKUP,1582949065
14203,117042817,1,2100075959678371521,121.22578999999999,39.152813,DELIVERY,1582949294
14204,117042817,2,2100075975817037515,121.20192800000001,39.162901,PICKUP,1582958118
14205,117042817,2,2100075976658028399,121.20192800000001,39.162901,PICKUP,1582958131
14206,117042817,2,2100075975817037515,121.20192800000001,39.162901,DELIVERY,1582957689
14207,117042817,2,2100075976658028399,121.20192800000001,39.162901,DELIVERY,1582957898
14208,117042817,3,2100075981334873234,121.208898,39.159763,PICKUP,1582961231
14209,117042817,3,2100075981334873234,121.208898,39.159763,DELIVERY,1582961287
14210,117042817,3,2100075979481220801,121.208898,39.159763,PICKUP,1582961569
14211,117042817,3,2100075979481220801,121.208898,39.159763,DELIVERY,1582962697
14212,117042817,4,2100075987995101039,121.202049,39.162802,PICKUP,1582966671
14213,117042817,4,2100075987995101039,121.202049,39.162802,DELIVERY,1582966906
14214,117042817,4,2100075987718014685,121.202049,39.162802,PICKUP,1582967138
14215,117042817,4,2100075987718014685,121.202049,39.162802,DELIVERY,1582967352
14216,117042817,5,2100076000389334103,121.210801,39.162949,PICKUP,1582972856
14217,117042817,5,2100076000389334103,121.210801,39.162949,DELIVERY,1582973128
14218,117042817,5,2100076002326873133,121.210801,39.162949,PICKUP,1582973972
14219,117042817,5,2100076004329784365,121.210801,39.162949,PICKUP,1582973972
14220,117042817,5,2100075999955420659,121.210801,39.162949,PICKUP,1582974061
14221,117042817,5,2100075999955420659,121.210801,39.162949,DELIVERY,1582974499
14222,117042817,5,2100076002326873133,121.210801,39.162949,DELIVERY,1582974501
14223,117042817,5,2100076004329784365,121.210801,39.162949,DELIVERY,1582974523
14224,117042865,0,2100075947268933159,121.223662,39.15052,PICKUP,1582945694
14225,117042865,0,2100075947268933159,121.223662,39.15052,DELIVERY,1582946081
14226,117042865,0,2100075946136896978,121.223662,39.15052,PICKUP,1582947344
14227,117042865,0,2100075952462890450,121.223662,39.15052,PICKUP,1582947347
14228,117042865,0,2100075952682370711,121.223662,39.15052,PICKUP,1582947351
14229,117042865,0,2100075952682370711,121.223662,39.15052,DELIVERY,1582947636
14230,117042865,0,2100075952188785692,121.223662,39.15052,PICKUP,1582947776
14231,117042865,0,2100075952188785692,121.223662,39.15052,DELIVERY,1582948230
14232,117042865,0,2100075946136896978,121.223662,39.15052,DELIVERY,1582948518
14233,117042865,0,2100075952462890450,121.223662,39.15052,DELIVERY,1582948836
14234,117042865,0,2100075959828710445,121.223662,39.15052,PICKUP,1582949147
14235,117042865,0,2100075957815281492,121.223662,39.15052,PICKUP,1582949366
14236,117042865,0,2100075959828710445,121.223662,39.15052,DELIVERY,1582949547
14237,117042865,0,2100075957815281492,121.223662,39.15052,DELIVERY,1582949893
14238,117042865,0,2100075960086758445,121.223662,39.15052,PICKUP,1582949978
14239,117042865,0,2100075960086758445,121.223662,39.15052,DELIVERY,1582950364
14240,117042865,1,2100075971810296942,121.225399,39.154146999999995,PICKUP,1582955053
14241,117042865,1,2100075971810296942,121.225399,39.154146999999995,DELIVERY,1582955520
14242,117042865,1,2100075971267691761,121.225399,39.154146999999995,PICKUP,1582955928
14243,117042865,1,2100075971267691761,121.225399,39.154146999999995,DELIVERY,1582955579
14244,117042865,2,2100075974411912663,121.23134499999999,39.146516,PICKUP,1582957487
14245,117042865,2,2100075974263276791,121.23134499999999,39.146516,PICKUP,1582957689
14246,117042865,2,2100075974263276791,121.23134499999999,39.146516,DELIVERY,1582957846
14247,117042865,2,2100075974411912663,121.23134499999999,39.146516,DELIVERY,1582958513
14248,117042865,2,2100075933391521448,121.23134499999999,39.146516,PICKUP,1582959724
14249,117042865,2,2100075933391521448,121.23134499999999,39.146516,DELIVERY,1582960124
14250,117042865,3,2100075982379287558,121.214497,39.156269,PICKUP,1582961791
14251,117042865,3,2100075982379287558,121.214497,39.156269,DELIVERY,1582962044
14252,117042865,3,2100075981500974989,121.214497,39.156269,PICKUP,1582962122
14253,117042865,3,2100075980174689373,121.214497,39.156269,PICKUP,1582962211
14254,117042865,3,2100075981500974989,121.214497,39.156269,DELIVERY,1582963261
14255,117042865,3,2100075980174689373,121.214497,39.156269,DELIVERY,1582963473
14256,117042865,3,2100075981514639041,121.214497,39.156269,PICKUP,1582964065
14257,117042865,3,2100075981514639041,121.214497,39.156269,DELIVERY,1582964316
14258,117042865,3,2100075970533525160,121.214497,39.156269,PICKUP,1582964671
14259,117042865,3,2100075981658621608,121.214497,39.156269,PICKUP,1582964671
14260,117042865,3,2100075970533525160,121.214497,39.156269,DELIVERY,1582964894
14261,117042865,3,2100075981658621608,121.214497,39.156269,DELIVERY,1582965903
14262,117042865,3,2100075986467816947,121.214497,39.156269,PICKUP,1582966161
14263,117042865,3,2100075986467816947,121.214497,39.156269,DELIVERY,1582966844
14264,117042865,4,2100075989877196400,121.225696,39.152529,PICKUP,1582967947
14265,117042865,4,2100075990229354036,121.225696,39.152529,PICKUP,1582968074
14266,117042865,4,2100075990229354036,121.225696,39.152529,DELIVERY,1582968142
14267,117042865,4,2100075992790075279,121.225696,39.152529,PICKUP,1582968386
14268,117042865,4,2100075989877196400,121.225696,39.152529,DELIVERY,1582968402
14269,117042865,4,2100075992790075279,121.225696,39.152529,DELIVERY,1582968631
14270,117042865,4,2100075995654292554,121.225696,39.152529,PICKUP,1582970080
14271,117042865,4,2100075995654292554,121.225696,39.152529,DELIVERY,1582970341
14272,117049569,0,2100075953167239122,121.22989399999999,39.149306,PICKUP,1582947026
14273,117049569,0,2100075953167239122,121.22989399999999,39.149306,DELIVERY,1582947449
14274,117049569,0,2100075956566066221,121.22989399999999,39.149306,PICKUP,1582948236
14275,117049569,0,2100075954665030701,121.22989399999999,39.149306,PICKUP,1582948238
14276,117049569,0,2100075956165215731,121.22989399999999,39.149306,PICKUP,1582948335
14277,117049569,0,2100075956566066221,121.22989399999999,39.149306,DELIVERY,1582948604
14278,117049569,0,2100075956165215731,121.22989399999999,39.149306,DELIVERY,1582948767
14279,117049569,0,2100075954665030701,121.22989399999999,39.149306,DELIVERY,1582949171
14280,117049569,1,2100075963798029823,121.225927,39.152797,PICKUP,1582951862
14281,117049569,1,2100075966024484818,121.225927,39.152797,PICKUP,1582951893
14282,117049569,1,2100075963798029823,121.225927,39.152797,DELIVERY,1582952203
14283,117049569,1,2100075966024484818,121.225927,39.152797,DELIVERY,1582952586
14284,117049569,2,2100075998512481844,121.199502,39.160569,PICKUP,1582971071
14285,117049569,2,2100075998512481844,121.199502,39.160569,DELIVERY,1582971316
14286,117049569,2,2100076000982860973,121.199502,39.160569,PICKUP,1582971985
14287,117049569,2,2100076001392231469,121.199502,39.160569,PICKUP,1582972247
14288,117049569,2,2100075998547444781,121.199502,39.160569,PICKUP,1582972247
14289,117049569,2,2100075999703008425,121.199502,39.160569,PICKUP,1582972347
14290,117049569,2,2100076001392231469,121.199502,39.160569,DELIVERY,1582972552
14291,117049569,2,2100075998547444781,121.199502,39.160569,DELIVERY,1582972607
14292,117049569,2,2100075999703008425,121.199502,39.160569,DELIVERY,1582973140
14293,117049569,2,2100076000982860973,121.199502,39.160569,DELIVERY,1582973580
14294,117051577,0,2100075949124781370,121.232009,39.111534999999996,PICKUP,1582945628
14295,117051577,0,2100075948131910674,121.232009,39.111534999999996,PICKUP,1582944842
14296,117051577,0,2100075949124781370,121.232009,39.111534999999996,DELIVERY,1582945047
14297,117051577,0,2100075948131910674,121.232009,39.111534999999996,DELIVERY,1582945110
14298,117051577,0,2100075949358417519,121.232009,39.111534999999996,PICKUP,1582945261
14299,117051577,0,2100075948651152917,121.232009,39.111534999999996,PICKUP,1582945303
14300,117051577,0,2100075949358417519,121.232009,39.111534999999996,DELIVERY,1582946866
14301,117051577,0,2100075948651152917,121.232009,39.111534999999996,DELIVERY,1582947106
14302,117051577,2,2100075966627186588,121.23558899999999,39.122631,PICKUP,1582952645
14303,117051577,2,2100075966627186588,121.23558899999999,39.122631,DELIVERY,1582952877
14304,117051577,2,2100075969823966693,121.23558899999999,39.122631,PICKUP,1582953616
14305,117051577,2,2100075968864551954,121.23558899999999,39.122631,PICKUP,1582953641
14306,117051577,2,2100075969615561742,121.23558899999999,39.122631,PICKUP,1582953621
14307,117051577,2,2100075968864551954,121.23558899999999,39.122631,DELIVERY,1582953920
14308,117051577,2,2100075969823966693,121.23558899999999,39.122631,DELIVERY,1582954315
14309,117051577,2,2100075969615561742,121.23558899999999,39.122631,DELIVERY,1582954414
14310,117051577,2,2100075970394391697,121.23558899999999,39.122631,PICKUP,1582954997
14311,117051577,2,2100075970394391697,121.23558899999999,39.122631,DELIVERY,1582955096
14312,117051577,3,2100075971035071502,121.233851,39.111421,PICKUP,1582956663
14313,117051577,3,2100075973622334478,121.233851,39.111421,PICKUP,1582956663
14314,117051577,3,2100075971035071502,121.233851,39.111421,DELIVERY,1582957026
14315,117051577,3,2100075973622334478,121.233851,39.111421,DELIVERY,1582957162
14316,117051577,3,2100075975300449321,121.233851,39.111421,PICKUP,1582957993
14317,117051577,3,2100075976794933031,121.233851,39.111421,PICKUP,1582958445
14318,117051577,3,2100075976160380711,121.233851,39.111421,PICKUP,1582958448
14319,117051577,3,2100075977372764090,121.233851,39.111421,PICKUP,1582958451
14320,117051577,3,2100075975300449321,121.233851,39.111421,DELIVERY,1582958655
14321,117051577,3,2100075976160380711,121.233851,39.111421,DELIVERY,1582958812
14322,117051577,3,2100075977372764090,121.233851,39.111421,DELIVERY,1582959167
14323,117051577,3,2100075978216309905,121.233851,39.111421,PICKUP,1582959794
14324,117051577,3,2100075976794933031,121.233851,39.111421,DELIVERY,1582960011
14325,117051577,3,2100075978216309905,121.233851,39.111421,DELIVERY,1582960459
14326,117051577,4,2100075991655548814,121.23341200000002,39.114987,PICKUP,1582968352
14327,117051577,4,2100075992859542625,121.23341200000002,39.114987,PICKUP,1582968570
14328,117051577,4,2100075991655548814,121.23341200000002,39.114987,DELIVERY,1582969084
14329,117051577,4,2100075992859542625,121.23341200000002,39.114987,DELIVERY,1582969419
14330,117052073,0,2100075945123022843,121.434118,39.097756,PICKUP,1582944864
14331,117052073,0,2100075945123022843,121.434118,39.097756,DELIVERY,1582945074
14332,117052073,0,2100075948668323026,121.434118,39.097756,PICKUP,1582945153
14333,117052073,0,2100075948668323026,121.434118,39.097756,DELIVERY,1582945320
14334,117052073,0,2100075952240723026,121.434118,39.097756,PICKUP,1582945535
14335,117052073,0,2100075952192260026,121.434118,39.097756,PICKUP,1582945596
14336,117052073,0,2100075952240723026,121.434118,39.097756,DELIVERY,1582945782
14337,117052073,0,2100075952192260026,121.434118,39.097756,DELIVERY,1582947546
14338,117052073,0,2100075953820730974,121.434118,39.097756,PICKUP,1582947629
14339,117052073,0,2100075954193368507,121.434118,39.097756,PICKUP,1582947801
14340,117052073,0,2100075956528973080,121.434118,39.097756,PICKUP,1582948246
14341,117052073,0,2100075952643573755,121.434118,39.097756,PICKUP,1582949082
14342,117052073,0,2100075952643573755,121.434118,39.097756,DELIVERY,1582949249
14343,117052073,0,2100075954193368507,121.434118,39.097756,DELIVERY,1582949451
14344,117052073,0,2100075953820730974,121.434118,39.097756,DELIVERY,1582949498
14345,117052073,0,2100075959350101004,121.434118,39.097756,PICKUP,1582949507
14346,117052073,0,2100075959350101004,121.434118,39.097756,DELIVERY,1582950064
14347,117052073,0,2100075956528973080,121.434118,39.097756,DELIVERY,1582950185
14348,117052073,0,2100075953583425531,121.434118,39.097756,PICKUP,1582950767
14349,117052073,0,2100075953850222587,121.434118,39.097756,PICKUP,1582950899
14350,117052073,0,2100075953583425531,121.434118,39.097756,DELIVERY,1582950916
14351,117052073,0,2100075963537163474,121.434118,39.097756,PICKUP,1582951166
14352,117052073,0,2100075953850222587,121.434118,39.097756,DELIVERY,1582951498
14353,117052073,0,2100075963537163474,121.434118,39.097756,DELIVERY,1582951716
14354,117052073,1,2100075968017204897,121.428853,39.104568,PICKUP,1582952609
14355,117052073,1,2100075968064291852,121.428853,39.104568,PICKUP,1582952730
14356,117052073,1,2100075968017204897,121.428853,39.104568,DELIVERY,1582953199
14357,117052073,1,2100075968064291852,121.428853,39.104568,DELIVERY,1582953281
